"table_schema","table_name","table_size","table_size_p","indexes_size","indexes_size_p","total_size","total_size_p","row_count_approx","last_analyze","row_count_exact"
dwh_dm,dm_z10_1_prt_113_2021_02_23,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_59_2020_02_11,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:35,0
dwh_dm,dm_z10_1_prt_31_2019_07_30,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:33,0
dwh_dm,dm_z10_1_prt_14_2019_04_02,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_112_2021_02_16,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_87_2020_08_25,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:37,0
dwh_dm,dm_z10_1_prt_17_2019_04_23,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_152_2021_11_23,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_159_2022_01_11,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_111_2021_02_09,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_80_2020_07_07,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:36,0
dwh_dm,dm_z10_1_prt_42_2019_10_15,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:33,0
dwh_dm,dm_z10_1_prt_158_2022_01_04,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_13_2019_03_26,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_199_2022_10_18,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_64_2020_03_17,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:35,0
dwh_dm,dm_z10_1_prt_25_2019_06_18,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:32,0
dwh_dm,dm_z10_1_prt_147_2021_10_19,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_189_2022_08_09,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_174_2022_04_26,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_37_2019_09_10,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:33,0
dwh_dm,dm_z10_1_prt_131_2021_06_29,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_123_2021_05_04,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_116_2021_03_16,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_155_2021_12_14,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_78_2020_06_23,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:36,0
dwh_dm,dm_z10_1_prt_50_2019_12_10,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:34,0
dwh_dm,dm_z10_1_prt_16_2019_04_16,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_72_2020_05_12,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:36,0
dwh_dm,dm_z10_1_prt_162_2022_02_01,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_178_2022_05_24,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_18_2019_04_30,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_19_2019_05_07,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_194_2022_09_13,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_165_2022_02_22,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_119_2021_04_06,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_193_2022_09_06,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_191_2022_08_23,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,,106203713
dwh_dm,dm_z10_1_prt_3_2019_01_15,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:30,0
dwh_dm,dm_z10_1_prt_105_2020_12_29,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_164_2022_02_15,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_156_2021_12_21,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_207_2022_12_13,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_75_2020_06_02,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:36,0
dwh_dm,dm_z10_1_prt_134_2021_07_20,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_1_2019_01_01,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:29,0
dwh_dm,dm_z10_1_prt_209_2022_12_27,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_130_2021_06_22,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_7_2019_02_12,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:30,0
dwh_dm,dm_z10_1_prt_197_2022_10_04,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_176_2022_05_10,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_196_2022_09_27,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_33_2019_08_13,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:33,0
dwh_dm,dm_z10_1_prt_161_2022_01_25,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_5_2019_01_29,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:30,0
dwh_dm,dm_z10_1_prt_170_2022_03_29,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_205_2022_11_29,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:55,0
dwh_dm,dm_z10_1_prt_138_2021_08_17,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_20_2019_05_14,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_52_2019_12_24,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:34,0
dwh_dm,dm_z10_1_prt_140_2021_08_31,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_114_2021_03_02,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_121_2021_04_20,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_86_2020_08_18,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:37,0
dwh_dm,dm_z10_1_prt_135_2021_07_27,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:53,0
dwh_dm,dm_z10_1_prt_129_2021_06_15,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_66_2020_03_31,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:35,0
dwh_dm,dm_z10_1_prt_11_2019_03_12,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:31,0
dwh_dm,dm_z10_1_prt_128_2021_06_08,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_dm,dm_z10_1_prt_71_2020_05_05,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:36,0
dwh_dm,dm_z10_1_prt_49_2019_12_03,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:34,0
dwh_dm,dm_z10_1_prt_172_2022_04_12,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:54,0
dwh_dm,dm_z10_1_prt_127_2021_06_01,1146880,"1120 kB",884736,"864 kB",2031616,"1984 kB",0,2020-09-28 18:26:52,0
dwh_polygon,ref_deal_credit_bck_daler,1998848,"1952 kB",0,"0 bytes",1998848,"1952 kB",2,2020-11-16 11:38:44,286
dwh_stage,s01_t_anchart_std,1376256,"1344 kB",557056,"544 kB",1933312,"1888 kB",2025,2020-12-12 04:37:14,2025
dwh_dds,ref_product,819200,"800 kB",1114112,"1088 kB",1933312,"1888 kB",2124,2020-12-12 05:07:34,2124
dwh_stage,s01_sa_secdtl,1343488,"1312 kB",557056,"544 kB",1900544,"1856 kB",5763,2020-12-12 02:01:32,5763
dwh_stage,s01_c_domain_std,1343488,"1312 kB",557056,"544 kB",1900544,"1856 kB",2759,2020-12-12 02:00:20,2759
dwh_stage,s01_m_cshdsc,1343488,"1312 kB",557056,"544 kB",1900544,"1856 kB",2205,2020-12-12 02:06:59,2205
dwh_dds,dict_oked,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",2278,2020-12-12 05:06:29,2278
dwh_stage,s01_s_trfgrp,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",1955,2020-12-12 02:00:41,1955
dwh_polygon,dsdsd,1867776,"1824 kB",0,"0 bytes",1867776,"1824 kB",8391,2020-11-20 16:34:47,8391
dwh_stage,s01_t_deacls_std,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",2124,2020-12-12 04:41:24,2124
dwh_stage,s01_l_ldea,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",5402,2020-12-12 02:09:45,5402
dwh_stage,s01_t_trndtl_1_prt_242_2020_12_24,32768,"32 kB",1835008,"1792 kB",1867776,"1824 kB",2,2020-10-08 13:18:28,2
dwh_dds,dict_anl_account_plan,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",2018,2020-12-12 05:06:43,2018
dwh_stage,s01_g_cliregdocdbl,1310720,"1280 kB",557056,"544 kB",1867776,"1824 kB",1661,2020-12-12 02:00:52,1661
dwh_stage,s01_t_trndtl_1_prt_240_2020_12_18,32768,"32 kB",1835008,"1792 kB",1867776,"1824 kB",1,2020-10-08 13:18:28,1
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_78_2006_06_01,819200,"800 kB",1015808,"992 kB",1835008,"1792 kB",8659,2020-12-08 01:13:17,8659
dwh_dm,dm_stock_lot_forload2,1802240,"1760 kB",0,"0 bytes",1802240,"1760 kB",393,2020-12-12 06:07:30,393
dwh_stage,s01_t_trndtl_1_prt_244_2020_12_30,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_331_2021_09_17,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_335_2021_09_29,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_277_2021_04_08,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_284_2021_04_29,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_345_2021_10_29,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_262_2021_02_22,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_248_2021_01_11,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_294_2021_05_29,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_275_2021_04_02,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_312_2021_07_22,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_359_2021_12_10,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_323_2021_08_24,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_255_2021_02_01,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_333_2021_09_23,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_287_2021_05_08,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_256_2021_02_04,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_298_2021_06_10,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_344_2021_10_26,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_362_2021_12_19,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_283_2021_04_26,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_318_2021_08_09,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_364_2021_12_25,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_358_2021_12_07,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_272_2021_03_24,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_257_2021_02_07,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_311_2021_07_19,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_349_2021_11_10,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_265_2021_03_03,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_250_2021_01_17,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_279_2021_04_14,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_342_2021_10_20,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_247_2021_01_08,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_291_2021_05_20,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_340_2021_10_14,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_296_2021_06_04,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_286_2021_05_05,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_341_2021_10_17,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_292_2021_05_23,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_243_2020_12_27,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_281_2021_04_20,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_261_2021_02_19,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_306_2021_07_04,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_330_2021_09_14,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_268_2021_03_12,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_253_2021_01_26,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_363_2021_12_22,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_366_2021_12_31,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 17:46:04,0
dwh_stage,s01_t_trndtl_1_prt_332_2021_09_20,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_252_2021_01_23,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_297_2021_06_07,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_313_2021_07_25,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_316_2021_08_03,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_290_2021_05_17,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_274_2021_03_30,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_293_2021_05_26,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_314_2021_07_28,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_343_2021_10_23,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_365_2021_12_28,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 17:46:44,0
dwh_stage,s01_t_trndtl_1_prt_295_2021_06_01,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_299_2021_06_13,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_269_2021_03_15,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_246_2021_01_05,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_302_2021_06_22,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_285_2021_05_02,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_328_2021_09_08,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_259_2021_02_13,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_249_2021_01_14,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_273_2021_03_27,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_320_2021_08_15,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_308_2021_07_10,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_310_2021_07_16,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_301_2021_06_19,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_288_2021_05_11,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_300_2021_06_16,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_271_2021_03_21,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_254_2021_01_29,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_361_2021_12_16,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_334_2021_09_26,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_263_2021_02_25,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_266_2021_03_06,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_322_2021_08_21,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,,1719055182
dwh_stage,s01_t_trndtl_1_prt_245_2021_01_02,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_260_2021_02_16,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_278_2021_04_11,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_326_2021_09_02,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_346_2021_11_01,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_258_2021_02_10,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_319_2021_08_12,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
dwh_stage,s01_t_trndtl_1_prt_357_2021_12_04,0,"0 bytes",1769472,"1728 kB",1769472,"1728 kB",0,2020-10-08 13:18:28,0
